,statefy,appno,fullstate,saa,applname,appladdress,applcity,applstate,applzip,zipfour,applstatus,applduns,applinst,insttype,appldisc,neaprimoutcome,congdistr,projdisc,majdisc,disctype,acttype,pdcpt,artsed,artsedname,individnum,artistsnum,youthben,grace,prace,amtrequest,applaward,amtspent,expenses,revenue,inkindctrb,neashare,saashare,othershare,neaprog,msatype,instname,actname,discname,neaprimoutcomename,tigercong,cdsession,county,idein,adultsengaged,childrenengaged,popbenrace,popbenage,popbendistinct,hobie,uniqueid,xlongitude,ylatitude,CityExistsInExcel,artsednew,G_popbenrace,N_popbenrace,W_popbenrace,B_popbenrace,H_popbenrace,-1_popbenrace,P_popbenrace,A_popbenrace,SAP_neaprog,-1_neaprog,PAU_neaprog,PAE_neaprog,PAC_neaprog,POL_neaprog,PAM_neaprog,AES_neaprog,PA_neaprog,P_neaprog,P_pdcpt,Y_pdcpt,I_pdcpt,A_pdcpt,G_popbendist,-1_popbendist,D_popbendist,P_popbendist,Y_popbendist,M_popbendist,E_popbendist,I_popbendist,1_popbenage,-1_popbenage,2_popbenage,3_popbenage,4_popbenage,9_popbenage
3019,2014,2014OK00044    ,Oklahoma,OK,CARPENTER SQUARE THEATRE,806 W Main St,oklahoma city,OK,73106-7821,     ,2,145341426,5,ART,4,,,4,4,Performing Arts  ,5,Y,02A,Some AE: K-12,7140,83,355.0,,99,34911,34911,34911,123610,123610,0.0,0,34911,0,-1,M,Perf Group: Community,Performance/Reading,Theatre,Engagement,5.0,,Oklahoma,,,,-1,-1,-1,4377,4377,-97.525894,35.467761,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3020,2014,2014OK00046    ,Oklahoma,OK,CENTRAL OKLAHOMA BALLET,519 Maple St,yukon,OK,73099-2530,     ,2,807868265,5,ART,1,,,1,1,Performing Arts  ,5,,99,Not Arts Ed,1054,73,506.0,,99,2500,2500,2500,45901,45901,14136.0,0,2500,0,-1,M,Perf Group: Community,Performance/Reading,Dance,Engagement,3.0,,Canadian,,,,-1,-1,-1,4469,4469,-97.750923,35.505844,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3021,2014,2014OK00047    ,Oklahoma,OK,CHAMBER MUSIC TULSA,2210 S Main St,tulsa,OK,74114-1100,     ,2,23546158,47,ART,2,,,2,2,Performing Arts  ,5,"I,P",01D,Arts Ed: Adult,6849,32,3078.0,,99,39990,39990,39900,146121,146121,0.0,19950,19950,0,-1,M,Cultural Series Organizat,Performance/Reading,Music,Engagement,1.0,,Tulsa,,,,-1,-1,-1,4357,4357,-95.987559,36.132115,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3022,2014,2014OK00049    ,Oklahoma,OK,CHARLES B GODDARD CENTER FOR VISUAL/PERFORMING ARTS,401 1st Ave SW,ardmore,OK,73401-4725,     ,2,608365169,15,ART,14,,,5,5,Visual Arts      ,12,,01A,Arts Ed: K-12,455,12,287.0,,99,26140,10000,10000,65437,65437,2652.0,0,10000,0,-1,OM,Arts Center,Arts Instruction,Visual Arts,Learning,4.0,,Love,,,,-1,-1,-1,3891,3891,-97.133872,34.172435,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3023,2014,2014OK00051    ,Oklahoma,OK,CHARLES B GODDARD CENTER FOR VISUAL/PERFORMING ARTS,401 1st Ave SW,ardmore,OK,73401-4725,     ,2,608365169,15,ART,14,,,2,2,Performing Arts  ,12,,01A,Arts Ed: K-12,165,1,152.0,,99,5898,5623,5898,11248,11248,0.0,0,5898,0,-1,OM,Arts Center,Arts Instruction,Music,Learning,4.0,,Love,,,,-1,-1,-1,3924,3924,-97.133872,34.172435,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3024,2014,2014OK00048    ,Oklahoma,OK,CHARLES B GODDARD CENTER FOR VISUAL/PERFORMING ARTS,401 1st Ave SW,ardmore,OK,73401-4725,     ,2,608365169,15,ART,14,,,2,2,Performing Arts  ,5,P,01D,Arts Ed: Adult,3723,30,1627.0,,99,23350,14000,14000,72858,72858,1038.0,0,14000,0,-1,OM,Arts Center,Performance/Reading,Music,Engagement,4.0,,Love,,,,-1,-1,-1,3807,3807,-97.133872,34.172435,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3025,2014,2014OK00050    ,Oklahoma,OK,CHARLES B GODDARD CENTER FOR VISUAL/PERFORMING ARTS,401 1st Ave SW,ardmore,OK,73401-4725,     ,2,608365169,15,ART,14,,,5,5,Visual Arts      ,6,P,01D,Arts Ed: Adult,9678,86,1977.0,,99,10900,6400,6400,23065,23065,959.0,0,6400,0,-1,OM,Arts Center,Exhibition,Visual Arts,Engagement,4.0,,Love,,,,-1,-1,-1,3874,3874,-97.133872,34.172435,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3026,2014,2014OK00052    ,Oklahoma,OK,CHARLES B GODDARD CENTER FOR VISUAL/PERFORMING ARTS,401 1st Ave SW,ardmore,OK,73401-4725,     ,2,608365169,15,ART,14,,,5,5,Visual Arts      ,12,,01A,Arts Ed: K-12,106,9,87.0,,99,1650,1425,1500,12655,12655,1720.0,0,1500,0,-1,OM,Arts Center,Arts Instruction,Visual Arts,Learning,4.0,,Love,,,,-1,-1,-1,3907,3907,-97.133872,34.172435,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3027,2014,2014OK00054    ,Oklahoma,OK,"CHEROKEE NATIONAL HISTORICAL SOCIETY, INC.",Po Box 515,tahlequah,OK,74465-0515,     ,2,67953471,9,OTH,12,,,12,12,Other            ,6,,02A,Some AE: K-12,612,12,200.0,,N,4500,3000,3000,9900,9900,2400.0,0,3000,0,-1,OM,Other Museum,Exhibition,Folklife/Trad. Arts,Engagement,2.0,,Cherokee,,,,-1,-1,-1,3995,3995,-94.9697,35.9152,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3028,2014,2014OK00053    ,Oklahoma,OK,"CHEROKEE NATIONAL HISTORICAL SOCIETY, INC.",Po Box 515,tahlequah,OK,74465-0515,     ,2,67953471,9,OTH,12,,,12,12,Other            ,6,,01D,Arts Ed: Adult,6506,6,2600.0,,N,14000,9500,9500,29500,29500,6000.0,0,9500,0,-1,OM,Other Museum,Exhibition,Folklife/Trad. Arts,Engagement,2.0,,Cherokee,,,,-1,-1,-1,3991,3991,-94.9697,35.9152,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3029,2014,2014OK00055    ,Oklahoma,OK,CHEYENNE ARAPAHO TRIBES OF OKLAHOMA,100 Red Moon Circle,concho,OK,73022,     ,9,145309993,38,OTH,15,,,12,12,Other            ,8,,99,Not Arts Ed,3400,300,1200.0,,99,2500,2000,2000,16290,16290,3600.0,0,2000,0,-1,M,Government: Executive,Fair/Festival,Folklife/Trad. Arts,Understanding,3.0,,Canadian,,,,-1,-1,-1,4171,4171,-97.9613,35.5507,0,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3030,2014,2014OK00058    ,Oklahoma,OK,CHICKASHA AREA ARTS COUNCIL,Po Box 505,chickasha,OK,73023-0505,     ,2,731385017,16,ART,14,,,5,5,Visual Arts      ,12,,01A,Arts Ed: K-12,484,7,318.0,,99,1046,900,900,4490,4490,2050.0,0,900,0,-1,OM,Arts Council/Agency,Arts Instruction,Visual Arts,Learning,4.0,,Grady,,,,-1,-1,-1,4063,4063,-97.9411,35.0499,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3031,2014,2014OK00057    ,Oklahoma,OK,CHICKASHA AREA ARTS COUNCIL,Po Box 505,chickasha,OK,73023-0505,     ,2,731385017,16,ART,14,,,14,14,Multidisciplinary,12,,01A,Arts Ed: K-12,507,7,300.0,,99,4009,3100,3100,25019,25019,9610.0,0,3100,0,-1,OM,Arts Council/Agency,Arts Instruction,Multidisciplinary,Engagement,4.0,,Grady,,,,-1,-1,-1,2622,2622,-97.9411,35.0499,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3032,2014,2014OK00056    ,Oklahoma,OK,CHICKASHA AREA ARTS COUNCIL,Po Box 505,chickasha,OK,73023-0505,     ,2,731385017,16,ART,14,,,14,14,Multidisciplinary,8,P,02A,Some AE: K-12,4025,25,1000.0,,99,4500,3500,3500,22627,22627,4770.0,0,3500,0,-1,OM,Arts Council/Agency,Fair/Festival,Multidisciplinary,Livability,4.0,,Grady,,,,-1,-1,-1,4062,4062,-97.9411,35.0499,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3033,2014,2014OK00059    ,Oklahoma,OK,CHIEF SATANTA (WHITE BEAR) DESCENDANTS,Po Box 95,apache,OK,73006-0095,     ,9,824759000,38,OTH,15,,,12,12,Other            ,8,,99,Not Arts Ed,265,50,65.0,,N,1890,1890,1890,4015,4015,975.0,0,1890,0,-1,OM,Government: Executive,Fair/Festival,Folklife/Trad. Arts,Engagement,3.0,,Comanche,,,,-1,-1,-1,5018,5018,-98.3754,34.8947,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3034,2014,2014OK00060    ,Oklahoma,OK,CHILDREN'S ARTS NETWORK,Po Box 197,norman,OK,73070-0197,     ,2,949434021,48,ART,14,,,11,11,Other            ,12,,01A,Arts Ed: K-12,326,13,313.0,,99,29400,29400,29400,97811,97811,0.0,14700,14700,0,-1,M,School of the Arts,Arts Instruction,Interdisciplinary,Learning,4.0,,Cleveland,,,,-1,-1,-1,4323,4323,-97.4448,35.2212,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3035,2014,2014OK00061    ,Oklahoma,OK,CHILDREN'S MUSICAL THEATRE OF BARTLESVILLE,600 SE Delaware Ave,bartlesville,OK,74003-3640,     ,2,148250538,6,ART,3,,,3,3,Performing Arts  ,12,,01A,Arts Ed: K-12,2518,38,950.0,,99,8500,7492,7500,177097,177097,98375.0,0,7500,0,-1,OM,Perf Group: Youth,Arts Instruction,Opera/Mus. Theatre,Learning,1.0,,Osage,,,,-1,-1,-1,3900,3900,-95.972649,36.746923,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3036,2014,2014OK00063    ,Oklahoma,OK,CHISHOLM TRAIL ARTS COUNCIL,810 W Walnut Ave,duncan,OK,73533-4622,     ,2,843537309,16,ART,14,,,6,6,Visual Arts      ,4,P,01A,Arts Ed: K-12,28,3,0.0,,99,4102,4102,4102,10224,10224,0.0,2051,2051,0,-1,OM,Arts Council/Agency,Artwork Creation,Design Arts,Learning,4.0,,Stephens,,,,-1,-1,-1,4342,4342,-97.956866,34.502839,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3037,2014,2014OK00064    ,Oklahoma,OK,CHISHOLM TRAIL ARTS COUNCIL,810 W Walnut Ave,duncan,OK,73533-4622,     ,2,843537309,16,ART,14,,,6,6,Visual Arts      ,12,,01A,Arts Ed: K-12,81,1,75.0,,99,2735,2735,2736,6821,6821,0.0,1368,1368,0,-1,OM,Arts Council/Agency,Arts Instruction,Design Arts,Learning,4.0,,Stephens,,,,-1,-1,-1,4343,4343,-97.956866,34.502839,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3038,2014,2014OK00062    ,Oklahoma,OK,CHISHOLM TRAIL ARTS COUNCIL,810 W Walnut Ave,duncan,OK,73533-4622,     ,2,843537309,16,ART,14,,,2,2,Performing Arts  ,5,"P,Y",01A,Arts Ed: K-12,2127,47,830.0,,99,22333,22333,22333,55672,55672,0.0,8250,14083,0,-1,OM,Arts Council/Agency,Performance/Reading,Music,Engagement,4.0,,Stephens,,,,-1,-1,-1,4341,4341,-97.956866,34.502839,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3039,2014,2014OK00066    ,Oklahoma,OK,CHISHOLM TRAIL HERITAGE ASSOCIATION,1000 Chisholm Trail Pkwy,duncan,OK,73533-1539,     ,2,78680333,9,OTH,12,,,14,14,Multidisciplinary,12,,01A,Arts Ed: K-12,91,1,90.0,,99,2888,1750,1750,7027,7027,1400.0,0,1750,0,-1,OM,Other Museum,Arts Instruction,Multidisciplinary,Learning,4.0,,Stephens,,,,-1,-1,-1,3913,3913,-97.984378,34.514964,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3040,2014,2014OK00067    ,Oklahoma,OK,CHISHOLM TRAIL HERITAGE ASSOCIATION,1000 Chisholm Trail Pkwy,duncan,OK,73533-1539,     ,2,78680333,9,OTH,12,,,5,5,Visual Arts      ,4,,01A,Arts Ed: K-12,13,3,10.0,,99,2560,1250,1250,10554,10554,3750.0,0,1250,0,-1,OM,Other Museum,Artwork Creation,Visual Arts,Learning,4.0,,Stephens,,,,-1,-1,-1,3914,3914,-97.984378,34.514964,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3041,2014,2014OK00065    ,Oklahoma,OK,CHISHOLM TRAIL HERITAGE ASSOCIATION,1000 Chisholm Trail Pkwy,duncan,OK,73533-1539,     ,2,78680333,9,OTH,12,,,5,5,Visual Arts      ,4,,01A,Arts Ed: K-12,79,5,48.0,,99,8754,4500,4500,26163,26163,8500.0,0,4500,0,-1,OM,Other Museum,Artwork Creation,Visual Arts,Learning,4.0,,Stephens,,,,-1,-1,-1,3912,3912,-97.984378,34.514964,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3042,2014,2014OK00068    ,Oklahoma,OK,CHOCTAW COUNTY ARTS COUNCIL,Po Box 994,hugo,OK,74743-0994,     ,2,829077507,16,ART,14,,,3,3,Performing Arts  ,5,P,99,Not Arts Ed,122,2,20.0,,99,915,915,915,1835,1835,0.0,0,915,0,-1,OM,Arts Council/Agency,Performance/Reading,Opera/Mus. Theatre,Engagement,2.0,,LeFlore,,,,-1,-1,-1,4974,4974,-95.514,34.0153,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3043,2014,2014OK00071    ,Oklahoma,OK,CIMARRON CIRCUIT OPERA COMPANY,Po Box 1085,norman,OK,73070-1085,     ,2,109038331,3,ART,3,,,3,3,Performing Arts  ,5,,01A,Arts Ed: K-12,6169,5,5900.0,,99,6207,6207,6208,20957,20957,0.0,3104,3104,0,-1,M,Performing Group,Performance/Reading,Opera/Mus. Theatre,Learning,4.0,,Cleveland,,,,-1,-1,-1,4372,4372,-97.4448,35.2212,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3044,2014,2014OK00070    ,Oklahoma,OK,CIMARRON CIRCUIT OPERA COMPANY,Po Box 1085,norman,OK,73070-1085,     ,2,109038331,3,ART,3,,,3,3,Performing Arts  ,12,,01A,Arts Ed: K-12,642,12,110.0,,99,6207,6207,6207,20957,20957,0.0,0,6207,0,-1,M,Performing Group,Arts Instruction,Opera/Mus. Theatre,Learning,4.0,,Cleveland,,,,-1,-1,-1,4371,4371,-97.4448,35.2212,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3045,2014,2014OK00069    ,Oklahoma,OK,CIMARRON CIRCUIT OPERA COMPANY,Po Box 1085,norman,OK,73070-1085,     ,2,109038331,3,ART,3,,,3,3,Performing Arts  ,5,,99,Not Arts Ed,2104,104,800.0,,99,15517,15517,15517,52402,52402,0.0,0,15517,0,-1,M,Performing Group,Performance/Reading,Opera/Mus. Theatre,Engagement,4.0,,Cleveland,,,,-1,-1,-1,4370,4370,-97.4448,35.2212,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3046,2014,2014OK00072    ,Oklahoma,OK,CITY OF CHANDLER,414 Manvel Ave,chandler,OK,74834-2045,     ,8,877925412,38,OTH,15,,,2,2,Performing Arts  ,5,,99,Not Arts Ed,5855,5,3150.0,,99,2500,2500,2500,13949,13949,3874.0,0,2500,0,-1,OM,Government: Executive,Performance/Reading,Music,Livability,3.0,,Lincoln,,,,-1,-1,-1,5031,5031,-96.8806,35.706164,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3047,2014,2014OK00073    ,Oklahoma,OK,CITY OF CLAREMORE,104 S Muskogee Ave,claremore,OK,74017-8016,     ,8,71225379,38,OTH,15,,,2,2,Performing Arts  ,8,P,99,Not Arts Ed,27300,300,5000.0,,99,2500,2500,2500,218607,218607,29500.0,0,2500,0,-1,M,Government: Executive,Fair/Festival,Music,Livability,2.0,,Rogers,,,,-1,-1,-1,4183,4183,-95.61265,36.3111,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3048,2014,2014OK00074    ,Oklahoma,OK,CITY OF GUYMON,219 NW 4th St,guymon,OK,73942-4708,     ,8,97296545,38,OTH,15,,,2,2,Performing Arts  ,8,,01A,Arts Ed: K-12,1162,42,600.0,,H,2000,2000,2000,15085,15085,6842.0,0,2000,0,-1,OM,Government: Executive,Fair/Festival,Music,Livability,3.0,,Texas,,,,-1,-1,-1,4396,4396,-101.484318,36.681774,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3049,2014,2014OK00075    ,Oklahoma,OK,CITY OF MUSTANG- MUSTANG PARKS AND RECREATION,1501 N Mustang Rd,mustang,OK,73064-7211,     ,8,96145024,37,COM,15,,,2,2,Performing Arts  ,5,P,99,Not Arts Ed,289,1,88.0,,99,1000,1000,1000,2900,2900,1400.0,0,1000,0,-1,M,Parks and Recreation,Performance/Reading,Music,Livability,4.0,,Oklahoma,,,,-1,-1,-1,5016,5016,-97.724719,35.405444,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3050,2014,2014OK00076    ,Oklahoma,OK,CITY OF NOBLE,Po Box 557,noble,OK,73068-0557,     ,8,185700945,38,OTH,15,,,2,2,Performing Arts  ,5,P,99,Not Arts Ed,23320,20,3300.0,,99,2500,2500,2500,37450,37450,13000.0,0,2500,0,-1,M,Government: Executive,Performance/Reading,Music,Livability,4.0,,Cleveland,,,,-1,-1,-1,4939,4939,-97.3183,35.1362,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3051,2014,2014OK00077    ,Oklahoma,OK,CITY OF SALLISAW,Po Box 525,sallisaw,OK,74955-0525,     ,8,67677963,38,OTH,15,,,2,2,Performing Arts  ,8,P,02D,Some AE: Adult,8100,100,3000.0,,99,2500,2500,2500,59666,59666,0.0,0,2500,0,-1,M,Government: Executive,Fair/Festival,Music,Livability,2.0,,Sequoyah,,,,-1,-1,-1,5006,5006,-94.7776,35.4808,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3052,2014,2014OK00078    ,Oklahoma,OK,CITY OF SPENCER,Po Box 660,spencer,OK,73084-0660,     ,8,98329923,38,OTH,15,,,11,11,Other            ,8,"P,Y",01A,Arts Ed: K-12,1520,20,500.0,,99,2500,1277,2000,5069,5069,600.0,0,2000,0,-1,M,Government: Executive,Fair/Festival,Interdisciplinary,Livability,5.0,,Oklahoma,,,,-1,-1,-1,4192,4192,-97.3465,35.5191,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3053,2014,2014OK00079    ,Oklahoma,OK,CITY OF STILLWATER,Po Box 1449,stillwater,OK,74076-1449,     ,8,71230569,38,OTH,15,,,5,5,Visual Arts      ,8,"I,P",01D,Arts Ed: Adult,10150,150,4000.0,,99,2500,2500,2500,27900,27900,5600.0,0,2500,0,-1,OM,Government: Executive,Fair/Festival,Visual Arts,Livability,3.0,,Payne,,,,-1,-1,-1,4833,4833,-97.0569,36.1132,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3054,2014,2014OK00080    ,Oklahoma,OK,CITY OF STILLWATER,Po Box 1449,stillwater,OK,74076-1449,     ,8,71230569,38,OTH,15,,,4,4,Performing Arts  ,12,"A,P",01A,Arts Ed: K-12,330,3,149.0,,99,2500,2500,2500,5497,5497,0.0,0,2500,0,-1,OM,Government: Executive,Arts Instruction,Theatre,Learning,3.0,,Payne,,,,-1,-1,-1,5028,5028,-97.0569,36.1132,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3055,2014,2014OK00081    ,Oklahoma,OK,CITY OF STILWELL,503 W Division St,stilwell,OK,74960-2811,     ,8,12208617,38,OTH,15,,,7,7,Visual Arts      ,8,P,99,Not Arts Ed,4502,2,2000.0,,99,2450,2450,2450,5650,5650,0.0,0,2450,0,-1,OM,Government: Executive,Fair/Festival,Crafts,Livability,2.0,,Cherokee,,,,-1,-1,-1,4958,4958,-94.631831,35.815049,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3056,2014,2014OK00082    ,Oklahoma,OK,CITY OF WAYNOKA,1759 Cecil St,waynoka,OK,73860-1280,     ,8,736005494,38,OTH,15,,,2,2,Performing Arts  ,8,P,99,Not Arts Ed,133,18,40.0,,99,2500,2500,2500,10000,10000,0.0,0,2500,0,-1,OM,Government: Executive,Fair/Festival,Music,Livability,3.0,,Woods,,,,-1,-1,-1,4921,4921,-98.879639,36.585437,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3057,2014,2014OK00084    ,Oklahoma,OK,CITY OF YUKON,Po Box 850500,yukon,OK,73085-0500,     ,8,50593508,38,OTH,15,,,14,14,Multidisciplinary,8,,99,Not Arts Ed,8250,75,2800.0,,99,2500,2000,2000,30200,30200,6200.0,0,2000,0,-1,M,Government: Executive,Fair/Festival,Multidisciplinary,Livability,3.0,,Canadian,,,,-1,-1,-1,5009,5009,-97.7622,35.5066,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3058,2014,2014OK00083    ,Oklahoma,OK,CITY OF YUKON,Po Box 850500,yukon,OK,73085-0500,     ,8,50593508,38,OTH,15,,,2,2,Performing Arts  ,5,,99,Not Arts Ed,28095,95,9000.0,,99,2500,2000,2500,56500,56500,0.0,0,2500,0,-1,M,Government: Executive,Performance/Reading,Music,Livability,3.0,,Canadian,,,,-1,-1,-1,4163,4163,-97.7622,35.5066,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3059,2014,2014OK00085    ,Oklahoma,OK,"CLAREMORE PERFORMING ARTS CENTER, INC. DBA CLAREMORE PRODUCTIONS",Po Box 986,claremore,OK,74018-0986,     ,2,808047067,15,ART,14,,,2,2,Performing Arts  ,5,P,99,Not Arts Ed,545,25,120.0,,99,2000,2000,2000,16000,16000,0.0,0,2000,0,-1,M,Arts Center,Performance/Reading,Music,Engagement,2.0,,Rogers,,,,-1,-1,-1,4513,4513,-95.6088,36.3167,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3060,2014,2014OK00086    ,Oklahoma,OK,CLAREMORE PUBLIC SCHOOLS,102 W 10th St,claremore,OK,74017-5835,     ,5,70042999,19,EDU,15,,,4,4,Performing Arts  ,12,,01A,Arts Ed: K-12,504,4,100.0,,99,1750,1750,1750,9000,9000,0.0,0,1750,0,-1,M,School District,Arts Instruction,Theatre,Learning,2.0,,Rogers,,,,-1,-1,-1,4172,4172,-95.606391,36.316788,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3061,2014,2014OK00087    ,Oklahoma,OK,COMANCHE ELEMENTARY SCHOOL,1030 Ash Ave,comanche,OK,73529-2636,     ,5,100448869,21,EDU,14,,,2,2,Performing Arts  ,5,,01A,Arts Ed: K-12,235,1,220.0,,99,2475,2452,2452,2725,2725,0.0,0,2452,0,-1,OM,Elementary School,Performance/Reading,Music,Learning,4.0,,Stephens,,,,-1,-1,-1,4195,4195,-97.974299,34.364762,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3062,2014,2014OK00088    ,Oklahoma,OK,COMANCHE NATION COLLEGE,1608 SW 9th St,lawton,OK,73501-7434,     ,9,192853203,26,EDU,14,,,14,14,Multidisciplinary,5,,99,Not Arts Ed,131,11,20.0,,N,2500,2500,2500,5012,5012,0.0,0,2500,0,-1,M,College/University,Performance/Reading,Multidisciplinary,Understanding,4.0,,Stephens,,,,-1,-1,-1,4733,4733,-98.401512,34.590001,1,99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
